field_id,severity,severity_label,infection_percentage,field_size,confidence,spray_recommended,treatment_type,recommendation,spray_cost_per_acre,total_spray_cost,potential_damage,damage_prevented,net_benefit,roi,treatment_effectiveness,source
REAL_FIELD_0513,3,Severe,61.51048709609263,45.61354027360654,0.9057172835524908,True,intensive,Intensive treatment URGENT,12.0,547.3624832832785,2805.711080406777,2490.357397815567,1942.9949145322885,354.9740754750857,98.0,real_agricultural_data
REAL_FIELD_0514,3,Severe,63.38190713659049,8.520529809021578,0.8917395316349473,True,intensive,Intensive treatment URGENT,12.0,102.24635770825894,540.0474291099567,471.95000866526686,369.70365095700794,361.58124283692223,98.0,real_agricultural_data
REAL_FIELD_0515,3,Severe,55.362318653768796,25.100945493536212,0.9483863439957342,True,intensive,Intensive treatment URGENT,12.0,301.21134592243453,1389.6465429240334,1291.5633682042344,990.3520222817999,328.7897470292594,98.0,real_agricultural_data
REAL_FIELD_0516,3,Severe,51.178279438996555,29.17653355646429,0.8767419888774832,True,intensive,Intensive treatment URGENT,12.0,350.11840267757145,1493.2047874139892,1282.9722284163458,932.8538257387744,266.43952977183307,98.0,real_agricultural_data
REAL_FIELD_0517,2,Moderate,34.882861851464476,12.643915382744416,0.8442649766645112,True,moderate,Enhanced moderate treatment,7.5,94.82936537058312,220.52797677894,158.2564400937721,63.427074723188994,66.88547843310214,85.0,real_agricultural_data
REAL_FIELD_0518,3,Severe,47.34726565820731,21.489088317964136,0.8945163343258673,True,intensive,Intensive treatment URGENT,12.0,257.86905981556964,1017.4495733433273,891.922757454321,634.0536976387514,245.88203722161649,98.0,real_agricultural_data
REAL_FIELD_0519,3,Severe,65.42963472584584,5.332884135762234,0.8887835190227551,True,intensive,Intensive treatment URGENT,12.0,63.99460962914681,348.9286610381811,303.91960238050444,239.92499275135765,374.9143781667543,98.0,real_agricultural_data
REAL_FIELD_0520,3,Severe,65.45573632589434,42.25946090939296,0.9012829199191281,True,intensive,Intensive treatment URGENT,12.0,507.11353091271553,2766.1241305596645,2443.1992245845827,1936.0856936718671,381.78545348361183,98.0,real_agricultural_data
REAL_FIELD_0521,2,Moderate,44.78472992445603,38.79082559417708,0.8755116271231299,True,heavy,Heavy treatment required,10.0,387.9082559417708,868.6183238909484,722.4611699937936,334.55291405202286,86.2453708905445,95.0,real_agricultural_data
REAL_FIELD_0522,2,Moderate,44.01328906434738,42.49261378826659,0.8752884690783963,True,heavy,Heavy treatment required,10.0,424.9261378826659,935.1198468813253,777.5746382225007,352.64850033983475,82.99054092012832,95.0,real_agricultural_data
REAL_FIELD_0523,3,Severe,59.25601520676155,15.245080021884824,0.8817434830348481,True,intensive,Intensive treatment URGENT,12.0,182.9409602626179,903.3626936051039,780.6034845450445,597.6625242824266,326.69694278660285,98.0,real_agricultural_data
REAL_FIELD_0524,2,Moderate,41.77934000423102,25.64787612950218,0.890171113532922,True,heavy,Heavy treatment required,10.0,256.4787612950218,535.7756686004361,453.0854223458012,196.6066610507794,76.65611766762517,95.0,real_agricultural_data
REAL_FIELD_0525,3,Severe,59.577778177320624,16.233253414363162,0.9315718106251385,True,intensive,Intensive treatment URGENT,12.0,194.79904097235794,967.1411710171611,882.942222778282,688.1431818059241,353.25799263230044,98.0,real_agricultural_data
REAL_FIELD_0526,3,Severe,58.58784886205665,47.42651789158058,0.9208980587190764,True,intensive,Intensive treatment URGENT,12.0,569.118214698967,2778.6176622855487,2507.647138898874,1938.528924199907,340.61972963302264,98.0,real_agricultural_data
REAL_FIELD_0527,3,Severe,54.97208385945371,41.780926756455045,0.9086428011914627,True,intensive,Intensive treatment URGENT,12.0,501.37112107746054,2296.78460938154,2045.217665177844,1543.8465441003837,307.9249041673191,98.0,real_agricultural_data
REAL_FIELD_0528,2,Moderate,29.1865172498745,27.47560892930911,0.879791717322923,True,moderate,Enhanced moderate treatment,7.5,206.06706696981834,400.9586669830431,299.84609707044325,93.77903010062491,45.5089847590058,85.0,real_agricultural_data
REAL_FIELD_0529,3,Severe,56.7400964117238,25.826213354337355,0.9443416373264285,True,intensive,Intensive treatment URGENT,12.0,309.91456025204826,1465.3818356748502,1356.1446603694035,1046.2301001173553,337.58662363797106,98.0,real_agricultural_data
REAL_FIELD_0530,3,Severe,41.04746564877988,22.36839629117404,0.948651425329867,True,intensive,Intensive treatment URGENT,12.0,268.4207554940885,918.1659783802617,853.5990747982305,585.178319304142,218.0078504834659,98.0,real_agricultural_data
REAL_FIELD_0531,3,Severe,47.28896310125655,36.01045362761434,0.9330231350041862,True,intensive,Intensive treatment URGENT,12.0,432.12544353137207,1702.8970128557644,1557.0654633334705,1124.9400198020985,260.327188931292,98.0,real_agricultural_data
REAL_FIELD_0532,3,Severe,51.88585039744429,7.5813197031600925,0.8794790909725319,True,intensive,Intensive treatment URGENT,12.0,90.97583643792112,393.36321993336134,339.0356325472403,248.0597961093192,272.66558442536217,98.0,real_agricultural_data
REAL_FIELD_0533,3,Severe,77.00629878685942,30.57940937328543,0.8933397758656325,True,intensive,Intensive treatment URGENT,12.0,366.95291247942515,2354.807134924907,2061.5700205581966,1694.6171080787715,461.80778253770853,98.0,real_agricultural_data
REAL_FIELD_0534,3,Severe,60.97085167972524,39.677315814880835,0.900737355271235,True,intensive,Intensive treatment URGENT,12.0,476.12778977857,2419.159737598716,2135.446993142856,1659.3192033642863,348.5029101401488,98.0,real_agricultural_data
REAL_FIELD_0535,3,Severe,44.53362229380122,36.69146093830532,0.9018629257979998,True,intensive,Intensive treatment URGENT,12.0,440.29753125966386,1634.0036628342505,1444.1743776457783,1003.8768463861145,227.99965366920983,98.0,real_agricultural_data
REAL_FIELD_0536,2,Moderate,21.698679815850163,24.008020892719955,0.8958566542412313,True,moderate,Moderate treatment recommended,5.0,120.04010446359977,260.4711791816858,198.34311324177727,78.3030087781775,65.23070696087375,85.0,real_agricultural_data
REAL_FIELD_0537,2,Moderate,39.992005253143006,19.68358264413695,0.8257929710346343,True,moderate,Enhanced moderate treatment,7.5,147.62686983102714,393.5929702524997,276.27236204068447,128.64549220965733,87.1423287352121,85.0,real_agricultural_data
REAL_FIELD_0538,3,Severe,67.23079043016826,39.017291840648696,0.8728354169585497,True,intensive,Intensive treatment URGENT,12.0,468.20750208778435,2623.163370891366,2243.798096690713,1775.5905946029286,379.23155581347834,98.0,real_agricultural_data
REAL_FIELD_0539,3,Severe,47.49093396535415,5.466716047951088,0.943871553529063,True,intensive,Intensive treatment URGENT,12.0,65.60059257541306,259.619450840587,240.1464661034417,174.54587352802864,266.0736232334706,98.0,real_agricultural_data
REAL_FIELD_0540,2,Moderate,28.192324865994983,7.533680674360088,0.8868459835510585,True,moderate,Enhanced moderate treatment,7.5,56.50260505770066,106.19598650411388,80.05256148535344,23.549956427652774,41.679417088120935,85.0,real_agricultural_data
REAL_FIELD_0541,3,Severe,69.26351151064526,35.9928391699746,0.9034215527709,True,intensive,Intensive treatment URGENT,12.0,431.9140700396952,2492.9904301503393,2207.176859740425,1775.2627897007296,411.0222178077166,98.0,real_agricultural_data
REAL_FIELD_0542,3,Severe,69.992526638502,47.948452044760515,0.9312179828933508,True,intensive,Intensive treatment URGENT,12.0,575.3814245371261,3356.033307017836,3062.6945953503696,2487.3131708132432,432.2894457036388,98.0,real_agricultural_data
REAL_FIELD_0543,2,Moderate,24.35686622709673,36.90235860415629,0.8940861066609807,True,moderate,Moderate treatment recommended,5.0,184.51179302078145,449.41290599289334,341.5417600920258,157.02996707124436,85.10565341130155,85.0,real_agricultural_data
REAL_FIELD_0544,2,Moderate,20.17069807189935,44.59305888257612,0.8815591150889741,True,moderate,Moderate treatment recommended,5.0,222.9652944128806,449.7365634114362,336.9989618345207,114.03366742164008,51.14413331541897,85.0,real_agricultural_data
REAL_FIELD_0545,2,Moderate,28.20267002665767,28.800986844775654,0.8162938165833585,True,moderate,Enhanced moderate treatment,7.5,216.0074013358174,406.1323642126581,281.7948369779973,65.7874356421799,30.456102538775053,85.0,real_agricultural_data
REAL_FIELD_0546,2,Moderate,35.55411586433117,38.510969425711295,0.8865002844776256,True,moderate,Enhanced moderate treatment,7.5,288.8322706928347,684.6117345047273,515.8722227858873,227.0399520930526,78.60615835912029,85.0,real_agricultural_data
REAL_FIELD_0547,3,Severe,66.14278314841448,46.621015366337,0.8747948754321803,True,intensive,Intensive treatment URGENT,12.0,559.452184396044,3083.6437095345273,2643.6046004642935,2084.1524160682493,372.5345032512821,98.0,real_agricultural_data
REAL_FIELD_0548,3,Severe,53.12334855658403,11.613207513273702,0.94858686442439,True,intensive,Intensive treatment URGENT,12.0,139.35849015928443,616.9324705875792,573.5097570795388,434.15126692025433,311.53557018594756,98.0,real_agricultural_data
REAL_FIELD_0549,3,Severe,64.91115010533275,7.822637350611445,0.9274853566111261,True,intensive,Intensive treatment URGENT,12.0,93.87164820733734,507.77638728512204,461.53606036705366,367.66441215971633,391.66715316177687,98.0,real_agricultural_data
REAL_FIELD_0550,3,Severe,55.86802213347159,31.38129980138046,0.9460483575544039,True,intensive,Intensive treatment URGENT,12.0,376.5755976165655,1753.2111518806314,1625.450080069081,1248.8744824525154,331.6397797300017,98.0,real_agricultural_data
REAL_FIELD_0551,3,Severe,45.16414825358008,15.615898789409155,0.8580139660777487,True,intensive,Intensive treatment URGENT,12.0,187.39078547290984,705.2787680377768,593.0362522954309,405.6454668225211,216.470338068551,98.0,real_agricultural_data
REAL_FIELD_0552,2,Moderate,28.849834346822934,28.29119447564773,0.8557281085086197,True,moderate,Enhanced moderate treatment,7.5,212.18395856735796,408.0981370480945,296.8378898667487,84.65393129939073,39.89648033289816,85.0,real_agricultural_data
REAL_FIELD_0553,3,Severe,71.32592919715692,24.13089223734228,0.8825655066612192,True,intensive,Intensive treatment URGENT,12.0,289.57070684810736,1721.1583111848993,1488.6542578159676,1199.0835509678602,414.0900728597636,98.0,real_agricultural_data
REAL_FIELD_0554,2,Moderate,35.33283163538135,42.725327519827175,0.8533454509678171,True,moderate,Enhanced moderate treatment,7.5,320.4399563987038,754.8034019122896,547.4918419873525,227.05188558864864,70.85629649323191,85.0,real_agricultural_data
REAL_FIELD_0555,3,Severe,69.15895528272029,31.663818268711474,0.871379477125989,True,intensive,Intensive treatment URGENT,12.0,379.96581922453765,2189.8365917259985,1870.015091003767,1490.0492717792295,392.15350339149774,98.0,real_agricultural_data
REAL_FIELD_0556,3,Severe,59.17761225203532,6.709774970805354,0.8752585338662662,True,intensive,Intensive treatment URGENT,12.0,80.51729964966424,397.0684615207308,340.58680828566537,260.06950863600116,322.99829945561976,98.0,real_agricultural_data
REAL_FIELD_0557,3,Severe,61.14368546709814,33.12081522220675,0.9287613161693978,True,intensive,Intensive treatment URGENT,12.0,397.44978266648104,2025.128708360486,1843.243980497531,1445.79419783105,363.7677666172696,98.0,real_agricultural_data
REAL_FIELD_0558,3,Severe,67.77406305786731,16.69831084671884,0.9183566922078187,True,intensive,Intensive treatment URGENT,12.0,200.37973016062608,1131.7123722853923,1018.5293181278229,818.1495879671968,408.2995756663417,98.0,real_agricultural_data
REAL_FIELD_0559,3,Severe,74.06842590012015,27.52680177760571,0.8941538345375818,True,intensive,Intensive treatment URGENT,12.0,330.3216213312685,2038.8668777318842,1786.5994240989185,1456.27780276765,440.86663080016723,98.0,real_agricultural_data
REAL_FIELD_0560,3,Severe,50.799164185856796,39.266764967671136,0.9499920814850833,True,intensive,Intensive treatment URGENT,12.0,471.20117961205364,1994.7188406401758,1857.0677613293274,1385.8665817172737,294.1135637347675,98.0,real_agricultural_data
REAL_FIELD_0561,2,Moderate,23.54436515048666,5.252675941055565,0.887557103129144,True,moderate,Moderate treatment recommended,5.0,26.263379705277824,61.83546018669419,46.65012662686585,20.386746921588024,77.62423248783611,85.0,real_agricultural_data
REAL_FIELD_0562,3,Severe,65.33243857729403,10.534536587962087,0.8961841324649075,True,intensive,Intensive treatment URGENT,12.0,126.41443905554505,688.2469645732896,604.4600886903651,478.04564963482005,378.15747410370767,98.0,real_agricultural_data
REAL_FIELD_0563,3,Severe,47.78435491923758,26.13564890157982,0.9430535611440009,True,intensive,Intensive treatment URGENT,12.0,313.6277868189578,1248.875123157672,1154.2010096716353,840.5732228526775,268.01618293403953,98.0,real_agricultural_data
REAL_FIELD_0564,3,Severe,59.71181269510501,39.90976394769695,0.9355402018313363,True,intensive,Intensive treatment URGENT,12.0,478.91716737236345,2383.084349550735,2184.8817890925975,1705.964621720234,356.2128772873634,98.0,real_agricultural_data
REAL_FIELD_0565,3,Severe,50.93017616040471,39.98855806619365,0.9157118874510234,True,intensive,Intensive treatment URGENT,12.0,479.86269679432377,2036.6243067118153,1827.661866169154,1347.7991693748304,280.8718365438014,98.0,real_agricultural_data
REAL_FIELD_0566,2,Moderate,20.838491203388205,16.14647234094958,0.8616996298530751,True,moderate,Moderate treatment recommended,5.0,80.73236170474789,168.23406092131438,123.22214382088984,42.48978211614195,52.630421331577516,85.0,real_agricultural_data
REAL_FIELD_0567,3,Severe,78.41878239953132,44.80427916857302,0.9014826719634551,True,intensive,Intensive treatment URGENT,12.0,537.6513500228762,3513.497018688182,3104.0095467358024,2566.358196712926,477.32758349881055,98.0,real_agricultural_data
REAL_FIELD_0568,3,Severe,77.86535740395877,25.720070594407048,0.9388134451847051,True,intensive,Intensive treatment URGENT,12.0,308.6408471328846,2002.702489288555,1842.5607431759936,1533.919896043109,496.99186296708274,98.0,real_agricultural_data
REAL_FIELD_0569,3,Severe,65.79129325336137,6.922826343687183,0.8568189607276199,True,intensive,Intensive treatment URGENT,12.0,83.0739161242462,455.4616981196189,382.443254457407,299.36933833316084,360.36502466721447,98.0,real_agricultural_data
REAL_FIELD_0570,2,Moderate,24.23485084204548,31.39263224332708,0.8388758357208751,True,moderate,Moderate treatment recommended,5.0,156.9631612166354,380.39787997810964,271.240601052123,114.2774398354876,72.80526140637906,85.0,real_agricultural_data
REAL_FIELD_0571,3,Severe,62.69053795841029,20.551490662119086,0.9169841979518994,True,intensive,Intensive treatment URGENT,12.0,246.61788794542903,1288.384005455491,1157.799218418726,911.181330473297,369.4709001298887,98.0,real_agricultural_data
REAL_FIELD_0572,3,Severe,79.39813736916834,20.72487370116866,0.8859699261683225,True,intensive,Intensive treatment URGENT,12.0,248.69848441402394,1645.5163690840538,1428.720455705642,1180.0219712916182,474.47895554005936,98.0,real_agricultural_data
REAL_FIELD_0573,3,Severe,76.64802156836585,38.54745237809075,0.8661724092084123,True,intensive,Intensive treatment URGENT,12.0,462.56942853708904,2954.5859612814556,2507.997223490581,2045.4277949534917,442.18827894059325,98.0,real_agricultural_data
REAL_FIELD_0574,2,Moderate,35.73243605130829,30.62398338192041,0.852962871302351,True,moderate,Enhanced moderate treatment,7.5,229.67987536440307,547.1347639153995,396.68279333582115,167.00291797141807,72.71116710005887,85.0,real_agricultural_data
REAL_FIELD_0575,2,Moderate,37.73681001572843,40.82876881821761,0.8963209199647985,True,moderate,Enhanced moderate treatment,7.5,306.21576613663206,770.3737460345875,586.926789048082,280.71102291144996,91.67098952906233,85.0,real_agricultural_data
REAL_FIELD_0576,2,Moderate,37.40363005565538,7.153335313349772,0.8901496134332211,True,moderate,Enhanced moderate treatment,7.5,53.65001485012329,133.78035386229527,101.22185073415942,47.571835884036126,88.67068539856481,85.0,real_agricultural_data
REAL_FIELD_0577,2,Moderate,28.86325694601212,31.451850963075938,0.8580195795935189,True,moderate,Enhanced moderate treatment,7.5,235.88888222306954,453.90142788746977,331.03786548296904,95.1489832598995,40.33635767959652,85.0,real_agricultural_data
REAL_FIELD_0578,3,Severe,64.9969112315436,24.432165220041025,0.9270251820571603,True,intensive,Intensive treatment URGENT,12.0,293.1859826404923,1588.0152740014137,1442.6875455208976,1149.5015628804053,392.07248331852765,98.0,real_agricultural_data
REAL_FIELD_0579,2,Moderate,32.784359056989985,34.528641486460614,0.898951747191246,True,moderate,Enhanced moderate treatment,7.5,258.9648111484546,565.9996901211026,432.48544879245867,173.52063764400407,67.0054888440157,85.0,real_agricultural_data
REAL_FIELD_0580,3,Severe,77.69167973899678,48.147976849633785,0.9043632748738154,True,intensive,Intensive treatment URGENT,12.0,577.7757221956055,3740.697197482379,3315.2901844699386,2737.5144622743333,473.8022656735221,98.0,real_agricultural_data
REAL_FIELD_0581,3,Severe,69.33569618965473,34.02964705345909,0.926057335872988,True,intensive,Intensive treatment URGENT,12.0,408.35576464150904,2359.4692695398185,2141.303749307745,1732.947984666236,424.3721124367061,98.0,real_agricultural_data
REAL_FIELD_0582,3,Severe,50.08262886678793,48.913427738606494,0.8959473360039286,True,intensive,Intensive treatment URGENT,12.0,586.961132863278,2449.713048035079,2150.917601773871,1563.956468910593,266.44974962505546,98.0,real_agricultural_data
REAL_FIELD_0583,3,Severe,77.65277254976053,21.694096155637176,0.9386391772038567,True,intensive,Intensive treatment URGENT,12.0,260.32915386764614,1684.606714446328,1549.6131031527937,1289.2839492851476,495.25146535859443,98.0,real_agricultural_data
REAL_FIELD_0584,3,Severe,40.3229143025817,30.974629937796898,0.9451780849182976,True,intensive,Intensive treatment URGENT,12.0,371.6955592535628,1248.987348535966,1156.9051607728784,785.2096015193156,211.2507351705169,98.0,real_agricultural_data
REAL_FIELD_0585,2,Moderate,34.747975020032484,40.7477279071859,0.8814462787702128,True,moderate,Enhanced moderate treatment,7.5,305.60795930389423,707.950515720988,530.4172954903602,224.80933618646594,73.56134856517832,85.0,real_agricultural_data
REAL_FIELD_0586,2,Moderate,32.36305984594437,21.347350084646,0.8333723305086799,True,moderate,Enhanced moderate treatment,7.5,160.105125634845,345.4327841708621,244.69300572178716,84.58788008694216,52.83271210183705,85.0,real_agricultural_data
REAL_FIELD_0587,3,Severe,64.17367672642015,24.91596261165513,0.9231431516199805,True,intensive,Intensive treatment URGENT,12.0,298.99155133986153,1598.9489299679274,1446.5375794001882,1147.5460280603265,383.8055031715325,98.0,real_agricultural_data
REAL_FIELD_0588,3,Severe,51.3353386431065,27.863495660542096,0.8791908398172033,True,intensive,Intensive treatment URGENT,12.0,334.36194792650514,1430.381985514657,1232.4271643219492,898.0652163954442,268.59073586712225,98.0,real_agricultural_data
REAL_FIELD_0589,2,Moderate,27.640762077548423,41.50637262605108,0.8605358689231277,True,moderate,Enhanced moderate treatment,7.5,311.2977946953831,573.6338852293734,419.58765378916723,108.28985909378412,34.786580868569885,85.0,real_agricultural_data
REAL_FIELD_0590,3,Severe,59.99848555313447,17.138039531192014,0.8745971642801854,True,intensive,Intensive treatment URGENT,12.0,205.65647437430417,1028.2564172212715,881.3239437215346,675.6674693472305,328.5417934946628,98.0,real_agricultural_data
REAL_FIELD_0591,2,Moderate,43.81777475696286,27.829981220291945,0.8614543788585368,True,heavy,Heavy treatment required,10.0,278.29981220291944,609.7239243006294,498.98687725940886,220.68706505648942,79.29831619705791,95.0,real_agricultural_data
REAL_FIELD_0592,3,Severe,67.31068538890455,24.27952439449524,0.8944818572481871,True,intensive,Intensive treatment URGENT,12.0,291.3542927339429,1634.2714279101021,1432.5896192429811,1141.2353265090383,391.7001928477452,98.0,real_agricultural_data
REAL_FIELD_0593,2,Moderate,30.55436185423094,47.23777588863494,0.8252539384162892,True,moderate,Enhanced moderate treatment,7.5,354.2833191647621,721.6600488452087,506.2198778811201,151.93655871635804,42.88560891733624,85.0,real_agricultural_data
REAL_FIELD_0594,3,Severe,45.866670039249115,21.124837936985543,0.8562988747127455,True,intensive,Intensive treatment URGENT,12.0,253.4980552438265,968.9259712883278,813.096414516266,559.5983592724394,220.7505531883434,98.0,real_agricultural_data
REAL_FIELD_0595,2,Moderate,44.846523447248344,13.388568236758388,0.8931279850146582,True,heavy,Heavy treatment required,10.0,133.88568236758388,300.2153696774347,254.72421078091605,120.83852841333217,90.25500432642926,95.0,real_agricultural_data
REAL_FIELD_0596,3,Severe,40.21405954173599,16.039990974111237,0.9301188624126147,True,intensive,Intensive treatment URGENT,12.0,192.47989168933486,645.0331520818172,587.9583516001077,395.4784599107728,205.46481839727986,98.0,real_agricultural_data
REAL_FIELD_0597,2,Moderate,27.538284055193543,44.01407184144958,0.854442982960925,True,moderate,Enhanced moderate treatment,7.5,330.10553881087185,606.036006397767,440.14973112499916,110.04419231412732,33.33606358455415,85.0,real_agricultural_data
REAL_FIELD_0598,3,Severe,49.68999032171827,31.14489748058772,0.8748018059952106,True,intensive,Intensive treatment URGENT,12.0,373.73876976705264,1547.5896543813114,1326.7575401004294,953.0187703333768,254.9959617321433,98.0,real_agricultural_data
REAL_FIELD_0599,2,Moderate,34.56802354468706,37.17049540190239,0.8311726951657387,True,moderate,Enhanced moderate treatment,7.5,278.77871551426796,642.4552801103221,453.8925936888425,175.11387817457455,62.8146513450781,85.0,real_agricultural_data
REAL_FIELD_0600,3,Severe,41.54012127091333,24.219468187700727,0.8821449039185656,True,intensive,Intensive treatment URGENT,12.0,290.6336182524087,1006.0796456341158,869.7578716856849,579.1242534332762,199.26265134624578,98.0,real_agricultural_data
REAL_FIELD_0601,3,Severe,56.84414512785574,49.93396165631531,0.9274597196818607,True,intensive,Intensive treatment URGENT,12.0,599.2075398757837,2838.4533632003713,2579.900137352574,1980.69259747679,330.55201506432803,98.0,real_agricultural_data
REAL_FIELD_0602,2,Moderate,32.70860109355473,7.36406526378679,0.8824624114679903,True,moderate,Enhanced moderate treatment,7.5,55.230489478400926,120.43413657005252,90.33680879357276,35.10631931517183,63.56329564832286,85.0,real_agricultural_data
REAL_FIELD_0603,3,Severe,46.816976535734256,45.341219637523295,0.8617116594156748,True,intensive,Intensive treatment URGENT,12.0,544.0946356502795,2122.7388158715016,1792.6050117800824,1248.5103761298028,229.46566540536364,98.0,real_agricultural_data
REAL_FIELD_0604,3,Severe,71.08672381214411,33.729643895164656,0.8774750696062864,True,intensive,Intensive treatment URGENT,12.0,404.7557267419759,2397.7298798575425,2061.869229360568,1657.1135026185923,409.410761388676,98.0,real_agricultural_data
REAL_FIELD_0605,3,Severe,59.390747814140866,24.3614825159042,0.9123690191240291,True,intensive,Intensive treatment URGENT,12.0,292.3377901908504,1446.8466644806683,1293.6569106531986,1001.3191204623481,342.5212730138806,98.0,real_agricultural_data
REAL_FIELD_0606,3,Severe,72.36706570112406,44.65278643207133,0.9227560590462787,True,intensive,Intensive treatment URGENT,12.0,535.8334371848559,3231.3911294679674,2922.150028987666,2386.31659180281,445.3467115340844,98.0,real_agricultural_data
REAL_FIELD_0607,3,Severe,51.38381205256783,33.427897650381105,0.8872282090390317,True,intensive,Intensive treatment URGENT,12.0,401.13477180457323,1717.6528101796566,1493.4710259960252,1092.336254191452,272.3115349181501,98.0,real_agricultural_data
REAL_FIELD_0608,2,Moderate,30.609801157579767,12.992037834609938,0.8340065177786485,True,moderate,Enhanced moderate treatment,7.5,97.44028375957454,198.84184737458173,140.96008720991614,43.5198034503416,44.66305081553636,85.0,real_agricultural_data
REAL_FIELD_0609,3,Severe,45.38823346316264,18.18311426813419,0.9244998759851089,True,intensive,Intensive treatment URGENT,12.0,218.19737121761028,825.2994354894383,747.7294412453548,529.5320700277446,242.68489903099578,98.0,real_agricultural_data
REAL_FIELD_0610,2,Moderate,34.684247140884466,13.468241219031759,0.8796564574570843,True,moderate,Enhanced moderate treatment,7.5,101.01180914273819,233.5679034969723,174.64058738095105,73.62877823821286,72.89125782725978,85.0,real_agricultural_data
REAL_FIELD_0611,3,Severe,53.567253401250014,36.89567333657135,0.9323348470322169,True,intensive,Intensive treatment URGENT,12.0,442.7480800388562,1976.399883029861,1805.8131529667542,1363.065072927898,307.86470554728857,98.0,real_agricultural_data
REAL_FIELD_0612,3,Severe,74.6308720728698,25.783256369475705,0.9313043982899831,True,intensive,Intensive treatment URGENT,12.0,309.39907643370844,1924.2269077323467,1756.2001628294865,1446.8010863957782,467.61648517905917,98.0,real_agricultural_data
REAL_FIELD_0613,3,Severe,46.01572783628278,13.775389632988551,0.9070848071617293,True,intensive,Intensive treatment URGENT,12.0,165.30467559586262,633.8845801903525,563.4873307410645,398.1826551452019,240.87803548804638,98.0,real_agricultural_data
REAL_FIELD_0614,2,Moderate,43.069236005986525,38.90121548104581,0.8335574378926006,True,heavy,Heavy treatment required,10.0,389.0121548104581,837.7228152364494,663.3755793560376,274.3634245455795,70.52823958142389,95.0,real_agricultural_data
REAL_FIELD_0615,3,Severe,54.10014341944493,33.177315100891164,0.949808931512152,True,intensive,Intensive treatment URGENT,12.0,398.12778121069397,1794.8975052303283,1670.7134879843122,1272.5857067736183,319.6425285629969,98.0,real_agricultural_data
REAL_FIELD_0616,3,Severe,64.99883138439074,11.633123982462095,0.9371166669965253,True,intensive,Intensive treatment URGENT,12.0,139.59748778954514,756.1394642097658,694.4190765950983,554.8215888055531,397.4438205091434,98.0,real_agricultural_data
REAL_FIELD_0617,2,Moderate,43.66278971569943,49.32871357465845,0.869261608434811,True,heavy,Heavy treatment required,10.0,493.2871357465845,1076.91462387814,889.3145111943174,396.02737544773294,80.28333738084412,95.0,real_agricultural_data
REAL_FIELD_0618,1,Mild,12.524916656313708,5.805296799779961,0.7272224189080064,True,light,Light treatment recommended,3.5,20.318538799229863,18.177714645602176,9.253469130356017,-11.065069668873846,-54.45799906287182,70.0,real_agricultural_data
REAL_FIELD_0619,3,Severe,67.13313105275984,21.77997738330534,0.9362075801817753,True,intensive,Intensive treatment URGENT,12.0,261.3597285996641,1462.1580759995825,1341.5058046913132,1080.146076091649,413.27946041226386,98.0,real_agricultural_data
REAL_FIELD_0620,3,Severe,65.2201112067354,15.329436554282195,0.9312856572495637,True,intensive,Intensive treatment URGENT,12.0,183.95323865138633,999.7875568068795,912.4660557118136,728.5128170604273,396.03152540360946,98.0,real_agricultural_data
REAL_FIELD_0621,2,Moderate,27.549086736284785,25.499323308179584,0.8621871588958678,True,moderate,Enhanced moderate treatment,7.5,191.2449248113469,351.2415347668038,257.41054980479254,66.16562499344565,34.597323332221535,85.0,real_agricultural_data
REAL_FIELD_0622,3,Severe,42.388373057561154,18.05413877424888,0.9479021162214043,True,intensive,Intensive treatment URGENT,12.0,216.64966529098655,765.2855695958413,710.9074947149287,494.25782942394216,228.13689961629734,98.0,real_agricultural_data
REAL_FIELD_0623,3,Severe,55.07839679306581,5.639256121144178,0.9066107405478555,True,intensive,Intensive treatment URGENT,12.0,67.67107345373013,310.6011862581042,275.9624840587322,208.29141060500206,307.7997731887918,98.0,real_agricultural_data
REAL_FIELD_0624,3,Severe,57.34227136730005,7.602647928903085,0.9448483455818675,True,intensive,Intensive treatment URGENT,12.0,91.23177514683702,435.9531006492024,403.67137458169054,312.4395994348535,342.4679602386162,98.0,real_agricultural_data
REAL_FIELD_0625,3,Severe,41.49197325214691,34.198044317989186,0.9073865736555473,True,intensive,Intensive treatment URGENT,12.0,410.37653181587024,1418.944340117742,1261.7804221276222,851.4038903117519,207.46895212169784,98.0,real_agricultural_data
REAL_FIELD_0626,2,Moderate,33.26571183886268,45.87672356916551,0.8101451074913794,True,moderate,Enhanced moderate treatment,7.5,344.07542676874135,763.0609331815099,525.4615694745855,181.38614270584418,52.716970929678375,85.0,real_agricultural_data
REAL_FIELD_0627,3,Severe,58.45210693940941,13.416979057389714,0.9420038308078892,True,intensive,Intensive treatment URGENT,12.0,161.00374868867658,784.2506946663601,723.9918155156703,562.9880668269936,349.67388735501453,98.0,real_agricultural_data
REAL_FIELD_0628,3,Severe,41.58560910053263,14.352866935054326,0.918280675369042,True,intensive,Intensive treatment URGENT,12.0,172.23440322065193,596.8727138331291,537.1347451926779,364.90034197202596,211.86263321883897,98.0,real_agricultural_data
REAL_FIELD_0629,2,Moderate,21.207514837836026,10.826687013184165,0.8190211142298639,True,moderate,Moderate treatment recommended,5.0,54.13343506592082,114.80356273835488,79.92256059079668,25.789125524875857,47.63992067651209,85.0,real_agricultural_data
